CODFILIAL;FILIAL;IDPERLET;PERIODO_LETIVO;CODBOLSA;BOLSA;CODCURSO;CURSO;MODALIDADE;PERCENTUAL;FIXO_MAX;PARCELA_INICIAL;PARCELA_FINAL
169;Centro Universitário Cenecista de Osório;2399;2019-22;7;Fies*;GD046;Pedagogia - Segunda Licenciatura;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;7;Fies*;GD079;Processos Gerenciais;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;7;Fies*;GD055;Sistemas de Informação;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;7;Fies*;GD084;Teologia;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;3;Prouni – 100%;GD001;Administração;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;3;Prouni – 100%;GD057;Análise e Desenvolvimento de Sistemas;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;3;Prouni – 100%;GD007;Ciências Contábeis;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;3;Prouni – 100%;GD015;Educação Física;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;3;Prouni – 100%;GD020;Engenharia de Produção;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;3;Prouni – 100%;GD071;Gestão Ambiental;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;3;Prouni – 100%;GD072;Gestão Comercial;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;3;Prouni – 100%;GD075;Gestão de Recursos Humanos;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;3;Prouni – 100%;GD073;Gestão Financeira;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;3;Prouni – 100%;GD074;Gestão Pública;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;3;Prouni – 100%;GD037;Letras;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;3;Prouni – 100%;GD077;Logística;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;3;Prouni – 100%;GD078;Marketing;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;3;Prouni – 100%;GD041;Matemática;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;3;Prouni – 100%;GD045;Pedagogia;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;3;Prouni – 100%;GD046;Pedagogia - Segunda Licenciatura;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;3;Prouni – 100%;GD079;Processos Gerenciais;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;3;Prouni – 100%;GD055;Sistemas de Informação;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;3;Prouni – 100%;GD084;Teologia;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;4;Prouni – 50%;GD001;Administração;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;4;Prouni – 50%;GD057;Análise e Desenvolvimento de Sistemas;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;4;Prouni – 50%;GD007;Ciências Contábeis;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;4;Prouni – 50%;GD015;Educação Física;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;4;Prouni – 50%;GD020;Engenharia de Produção;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;4;Prouni – 50%;GD071;Gestão Ambiental;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;4;Prouni – 50%;GD072;Gestão Comercial;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;4;Prouni – 50%;GD075;Gestão de Recursos Humanos;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;4;Prouni – 50%;GD073;Gestão Financeira;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;4;Prouni – 50%;GD074;Gestão Pública;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;4;Prouni – 50%;GD037;Letras;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;4;Prouni – 50%;GD077;Logística;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;4;Prouni – 50%;GD078;Marketing;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;4;Prouni – 50%;GD041;Matemática;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;4;Prouni – 50%;GD045;Pedagogia;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;4;Prouni – 50%;GD046;Pedagogia - Segunda Licenciatura;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;4;Prouni – 50%;GD079;Processos Gerenciais;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;4;Prouni – 50%;GD055;Sistemas de Informação;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;4;Prouni – 50%;GD084;Teologia;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;19;Subvenção;GD001;Administração;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;19;Subvenção;GD057;Análise e Desenvolvimento de Sistemas;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;19;Subvenção;GD007;Ciências Contábeis;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;19;Subvenção;GD015;Educação Física;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;19;Subvenção;GD020;Engenharia de Produção;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;19;Subvenção;GD071;Gestão Ambiental;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;19;Subvenção;GD072;Gestão Comercial;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;19;Subvenção;GD075;Gestão de Recursos Humanos;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;19;Subvenção;GD073;Gestão Financeira;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;19;Subvenção;GD074;Gestão Pública;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;19;Subvenção;GD037;Letras;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;19;Subvenção;GD077;Logística;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;19;Subvenção;GD078;Marketing;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;19;Subvenção;GD041;Matemática;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;19;Subvenção;GD045;Pedagogia;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;19;Subvenção;GD046;Pedagogia - Segunda Licenciatura;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;19;Subvenção;GD079;Processos Gerenciais;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;19;Subvenção;GD055;Sistemas de Informação;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;19;Subvenção;GD084;Teologia;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;34;Transferidos de outras IES;GD001;Administração;A Distância;25;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;34;Transferidos de outras IES;GD057;Análise e Desenvolvimento de Sistemas;A Distância;25;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;34;Transferidos de outras IES;GD007;Ciências Contábeis;A Distância;25;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;34;Transferidos de outras IES;GD015;Educação Física;A Distância;25;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;34;Transferidos de outras IES;GD020;Engenharia de Produção;A Distância;25;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;34;Transferidos de outras IES;GD071;Gestão Ambiental;A Distância;25;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;34;Transferidos de outras IES;GD072;Gestão Comercial;A Distância;25;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;34;Transferidos de outras IES;GD075;Gestão de Recursos Humanos;A Distância;25;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;34;Transferidos de outras IES;GD073;Gestão Financeira;A Distância;25;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;34;Transferidos de outras IES;GD074;Gestão Pública;A Distância;25;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;34;Transferidos de outras IES;GD037;Letras;A Distância;25;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;34;Transferidos de outras IES;GD077;Logística;A Distância;25;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;34;Transferidos de outras IES;GD078;Marketing;A Distância;25;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;34;Transferidos de outras IES;GD041;Matemática;A Distância;25;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;34;Transferidos de outras IES;GD045;Pedagogia;A Distância;25;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;34;Transferidos de outras IES;GD046;Pedagogia - Segunda Licenciatura;A Distância;25;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;34;Transferidos de outras IES;GD079;Processos Gerenciais;A Distância;25;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;34;Transferidos de outras IES;GD055;Sistemas de Informação;A Distância;25;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;34;Transferidos de outras IES;GD084;Teologia;A Distância;25;0;1;6
